timestamp,device_id,device_name,baseline_traffic,current_traffic,is_anomaly
2026-04-22T19:12:20.543237,iot_access_sw_c1_2_1,SmartPlug-1-2-1,30.59,31.69,False
2026-04-22T19:12:20.592189,iot_access_sw_c1_2_2,SmokeDetector-1-2-2,30.51,31.55,False
2026-04-22T19:12:20.636072,iot_access_sw_c1_3_1,LightBulb-1-3-1,45.69,46.04,False
2026-04-22T19:12:20.675965,iot_access_sw_c1_3_2,SmartPlug-1-3-2,37.73,29.51,False
2026-04-22T19:12:20.712866,iot_access_sw_c1_3_3,CO2Sensor-1-3-3,51.24,54.79,False
2026-04-22T19:12:20.748772,iot_access_sw_c1_3_4,Camera-1-3-4,126.34,145.18,False
2026-04-22T19:12:20.785671,iot_access_sw_c2_1_1,DoorLock-2-1-1,26.26,27.09,False
2026-04-22T19:12:20.827560,iot_access_sw_c2_1_2,CO2Sensor-2-1-2,45.3,39.01,False
2026-04-22T19:12:20.869552,iot_access_sw_c2_2_1,SmartPlug-2-2-1,57.48,61.19,False
2026-04-22T19:12:20.913619,iot_access_sw_c2_2_2,SmokeDetector-2-2-2,48.23,43.51,False
2026-04-22T19:12:20.957502,iot_access_sw_c2_3_1,DoorLock-2-3-1,13.28,11.09,False
2026-04-22T19:12:21.001451,iot_access_sw_c2_3_2,SmokeDetector-2-3-2,25.68,20.86,False
2026-04-22T19:12:21.044434,iot_access_sw_c2_3_3,LightBulb-2-3-3,49.21,36.97,False
2026-04-22T19:12:26.336396,internet_gw,Internet-Gateway,983.28,938.27,False
2026-04-22T19:12:26.382376,router_01,Edge-Router-01,516.4,388.48,False
2026-04-22T19:12:26.422362,core_sw_1,Core-Switch-1,536.5,409.02,False
2026-04-22T19:12:26.468662,core_sw_2,Core-Switch-2,1191.61,4325.96,True
2026-04-22T19:12:26.502854,access_sw_c1_1,Access-Switch-C1-1,112.39,120.9,False
2026-04-22T19:12:26.537373,access_sw_c1_2,Access-Switch-C1-2,181.69,155.15,False
2026-04-22T19:12:26.573654,access_sw_c1_3,Access-Switch-C1-3,225.19,186.51,False
2026-04-22T19:12:26.610729,access_sw_c2_1,Access-Switch-C2-1,266.21,253.07,False
2026-04-22T19:12:26.649936,access_sw_c2_2,Access-Switch-C2-2,124.2,88.37,False
2026-04-22T19:12:26.695348,access_sw_c2_3,Access-Switch-C2-3,261.7,271.85,False
2026-04-22T19:12:26.740926,iot_access_sw_c1_1_1,Camera-1-1-1,149.5,188.47,False
2026-04-22T19:12:26.785317,iot_access_sw_c1_1_2,WaterLeak-1-1-2,39.21,106.65,True
2026-04-22T19:12:26.824062,iot_access_sw_c1_1_3,Thermostat-1-1-3,11.82,11.03,False
2026-04-22T19:12:26.864953,iot_access_sw_c1_1_4,Camera-1-1-4,87.13,97.11,False
2026-04-22T19:12:26.907932,iot_access_sw_c1_2_1,SmartPlug-1-2-1,30.59,17.99,False
2026-04-22T19:12:26.952180,iot_access_sw_c1_2_2,SmokeDetector-1-2-2,30.51,34.74,False
2026-04-22T19:12:26.989489,iot_access_sw_c1_3_1,LightBulb-1-3-1,45.69,38.65,False
2026-04-22T19:12:27.030829,iot_access_sw_c1_3_2,SmartPlug-1-3-2,37.73,45.82,False
2026-04-22T19:12:27.078977,iot_access_sw_c1_3_3,CO2Sensor-1-3-3,51.24,53.68,False
2026-04-22T19:12:27.127371,iot_access_sw_c1_3_4,Camera-1-3-4,126.34,130.96,False
2026-04-22T19:12:27.172438,iot_access_sw_c2_1_1,DoorLock-2-1-1,26.26,31.95,False
2026-04-22T19:12:27.217914,iot_access_sw_c2_1_2,CO2Sensor-2-1-2,45.3,37.55,False
2026-04-22T19:12:27.254240,iot_access_sw_c2_2_1,SmartPlug-2-2-1,57.48,277.43,True
2026-04-22T19:12:27.318646,iot_access_sw_c2_2_2,SmokeDetector-2-2-2,48.23,61.05,False
2026-04-22T19:12:27.358151,iot_access_sw_c2_3_1,DoorLock-2-3-1,13.28,10.57,False
2026-04-22T19:12:27.395416,iot_access_sw_c2_3_2,SmokeDetector-2-3-2,25.68,18.23,False
2026-04-22T19:12:27.441766,iot_access_sw_c2_3_3,LightBulb-2-3-3,49.21,60.02,False
2026-04-22T19:12:32.784923,internet_gw,Internet-Gateway,983.28,677.68,False
2026-04-22T19:12:32.828945,router_01,Edge-Router-01,516.4,2857.46,True
2026-04-22T19:12:32.876615,core_sw_1,Core-Switch-1,536.5,560.14,False
2026-04-22T19:12:32.927669,core_sw_2,Core-Switch-2,1191.61,1059.02,False
2026-04-22T19:12:32.977248,access_sw_c1_1,Access-Switch-C1-1,112.39,155.54,True
2026-04-22T19:12:33.027502,access_sw_c1_2,Access-Switch-C1-2,181.69,198.23,False
2026-04-22T19:12:33.068607,access_sw_c1_3,Access-Switch-C1-3,225.19,199.09,False
2026-04-22T19:12:33.124510,access_sw_c2_1,Access-Switch-C2-1,266.21,199.48,False
2026-04-22T19:12:33.182193,access_sw_c2_2,Access-Switch-C2-2,124.2,103.19,False
2026-04-22T19:12:33.234893,access_sw_c2_3,Access-Switch-C2-3,261.7,378.87,True
2026-04-22T19:12:33.292600,iot_access_sw_c1_1_1,Camera-1-1-1,149.5,121.42,False
2026-04-22T19:12:33.335229,iot_access_sw_c1_1_2,WaterLeak-1-1-2,39.21,48.74,False
2026-04-22T19:12:33.386255,iot_access_sw_c1_1_3,Thermostat-1-1-3,11.82,8.37,False
2026-04-22T19:12:33.435215,iot_access_sw_c1_1_4,Camera-1-1-4,87.13,109.79,False
2026-04-22T19:12:33.481091,iot_access_sw_c1_2_1,SmartPlug-1-2-1,30.59,171.55,True
2026-04-22T19:12:33.520985,iot_access_sw_c1_2_2,SmokeDetector-1-2-2,30.51,159.66,True
2026-04-22T19:12:33.562873,iot_access_sw_c1_3_1,LightBulb-1-3-1,45.69,32.38,False
2026-04-22T19:12:33.597780,iot_access_sw_c1_3_2,SmartPlug-1-3-2,37.73,32.95,False
2026-04-22T19:12:33.633683,iot_access_sw_c1_3_3,CO2Sensor-1-3-3,51.24,44.38,False
2026-04-22T19:12:33.678564,iot_access_sw_c1_3_4,Camera-1-3-4,126.34,146.03,False
2026-04-22T19:12:33.731975,iot_access_sw_c2_1_1,DoorLock-2-1-1,26.26,26.36,False
2026-04-22T19:12:33.783534,iot_access_sw_c2_1_2,CO2Sensor-2-1-2,45.3,53.77,False
2026-04-22T19:12:33.833673,iot_access_sw_c2_2_1,SmartPlug-2-2-1,57.48,61.3,False
2026-04-22T19:12:33.873567,iot_access_sw_c2_2_2,SmokeDetector-2-2-2,48.23,175.16,True
2026-04-22T19:12:33.918448,iot_access_sw_c2_3_1,DoorLock-2-3-1,13.28,13.9,False
2026-04-22T19:12:33.958341,iot_access_sw_c2_3_2,SmokeDetector-2-3-2,25.68,20.85,False
2026-04-22T19:12:33.998235,iot_access_sw_c2_3_3,LightBulb-2-3-3,49.21,49.66,False
2026-04-22T19:12:39.403484,internet_gw,Internet-Gateway,983.28,3382.36,True
2026-04-22T19:12:39.460470,router_01,Edge-Router-01,516.4,521.33,False
2026-04-22T19:12:39.505512,core_sw_1,Core-Switch-1,536.5,449.72,False
2026-04-22T19:12:39.545513,core_sw_2,Core-Switch-2,1191.61,1360.12,False
2026-04-22T19:12:39.579707,access_sw_c1_1,Access-Switch-C1-1,112.39,100.51,False
2026-04-22T19:12:39.619785,access_sw_c1_2,Access-Switch-C1-2,181.69,168.9,False
2026-04-22T19:12:39.655954,access_sw_c1_3,Access-Switch-C1-3,225.19,285.07,False
2026-04-22T19:12:39.697209,access_sw_c2_1,Access-Switch-C2-1,266.21,243.8,False
2026-04-22T19:12:39.737293,access_sw_c2_2,Access-Switch-C2-2,124.2,98.83,False
2026-04-22T19:12:39.771467,access_sw_c2_3,Access-Switch-C2-3,261.7,232.64,False
2026-04-22T19:12:39.802683,iot_access_sw_c1_1_1,Camera-1-1-1,149.5,161.98,False
2026-04-22T19:12:39.846372,iot_access_sw_c1_1_2,WaterLeak-1-1-2,39.21,34.91,False
2026-04-22T19:12:39.879549,iot_access_sw_c1_1_3,Thermostat-1-1-3,11.82,15.21,False
2026-04-22T19:12:39.923508,iot_access_sw_c1_1_4,Camera-1-1-4,87.13,90.12,False
2026-04-22T19:12:39.964589,iot_access_sw_c1_2_1,SmartPlug-1-2-1,30.59,31.83,False
2026-04-22T19:12:39.998765,iot_access_sw_c1_2_2,SmokeDetector-1-2-2,30.51,30.03,False
2026-04-22T19:12:40.038494,iot_access_sw_c1_3_1,LightBulb-1-3-1,45.69,55.72,False
2026-04-22T19:12:40.072497,iot_access_sw_c1_3_2,SmartPlug-1-3-2,37.73,48.17,False
2026-04-22T19:12:40.107871,iot_access_sw_c1_3_3,CO2Sensor-1-3-3,51.24,197.41,True
2026-04-22T19:12:40.141659,iot_access_sw_c1_3_4,Camera-1-3-4,126.34,100.23,False
2026-04-22T19:12:40.199867,iot_access_sw_c2_1_1,DoorLock-2-1-1,26.26,21.09,False
2026-04-22T19:12:40.244752,iot_access_sw_c2_1_2,CO2Sensor-2-1-2,45.3,41.26,False
2026-04-22T19:12:40.287881,iot_access_sw_c2_2_1,SmartPlug-2-2-1,57.48,43.76,False
2026-04-22T19:12:40.329796,iot_access_sw_c2_2_2,SmokeDetector-2-2-2,48.23,9.27,True
2026-04-22T19:12:40.366211,iot_access_sw_c2_3_1,DoorLock-2-3-1,13.28,10.74,False
2026-04-22T19:12:40.410341,iot_access_sw_c2_3_2,SmokeDetector-2-3-2,25.68,27.83,False
2026-04-22T19:12:40.449961,iot_access_sw_c2_3_3,LightBulb-2-3-3,49.21,69.12,True
2026-04-22T19:12:45.633868,internet_gw,Internet-Gateway,983.28,1151.58,False
2026-04-22T19:12:45.673019,router_01,Edge-Router-01,516.4,415.81,False
2026-04-22T19:12:45.717356,core_sw_1,Core-Switch-1,536.5,587.38,False
2026-04-22T19:12:45.760355,core_sw_2,Core-Switch-2,1191.61,850.78,False
2026-04-22T19:12:45.794263,access_sw_c1_1,Access-Switch-C1-1,112.39,622.28,True
2026-04-22T19:12:45.831163,access_sw_c1_2,Access-Switch-C1-2,181.69,236.34,False
2026-04-22T19:12:45.864269,access_sw_c1_3,Access-Switch-C1-3,225.19,183.54,False
2026-04-22T19:12:45.907438,access_sw_c2_1,Access-Switch-C2-1,266.21,199.64,False
2026-04-22T19:12:45.952563,access_sw_c2_2,Access-Switch-C2-2,124.2,121.36,False
2026-04-22T19:12:45.995448,access_sw_c2_3,Access-Switch-C2-3,261.7,287.78,False
2026-04-22T19:12:46.037699,iot_access_sw_c1_1_1,Camera-1-1-1,149.5,159.92,False
2026-04-22T19:12:46.068941,iot_access_sw_c1_1_2,WaterLeak-1-1-2,39.21,29.29,False
2026-04-22T19:12:46.117264,iot_access_sw_c1_1_3,Thermostat-1-1-3,11.82,20.24,True
2026-04-22T19:12:46.161746,iot_access_sw_c1_1_4,Camera-1-1-4,87.13,362.93,True
2026-04-22T19:12:46.200950,iot_access_sw_c1_2_1,SmartPlug-1-2-1,30.59,31.41,False
2026-04-22T19:12:46.246059,iot_access_sw_c1_2_2,SmokeDetector-1-2-2,30.51,5.9,True
2026-04-22T19:12:46.280062,iot_access_sw_c1_3_1,LightBulb-1-3-1,45.69,42.44,False
2026-04-22T19:12:46.319367,iot_access_sw_c1_3_2,SmartPlug-1-3-2,37.73,32.64,False
2026-04-22T19:12:46.362473,iot_access_sw_c1_3_3,CO2Sensor-1-3-3,51.24,62.57,False
2026-04-22T19:12:46.409497,iot_access_sw_c1_3_4,Camera-1-3-4,126.34,21.1,True
2026-04-22T19:12:46.454591,iot_access_sw_c2_1_1,DoorLock-2-1-1,26.26,27.13,False
2026-04-22T19:12:46.496478,iot_access_sw_c2_1_2,CO2Sensor-2-1-2,45.3,34.22,False
2026-04-22T19:12:46.541679,iot_access_sw_c2_2_1,SmartPlug-2-2-1,57.48,67.92,False
2026-04-22T19:12:46.580946,iot_access_sw_c2_2_2,SmokeDetector-2-2-2,48.23,43.47,False
2026-04-22T19:12:46.615052,iot_access_sw_c2_3_1,DoorLock-2-3-1,13.28,15.16,False
2026-04-22T19:12:46.648218,iot_access_sw_c2_3_2,SmokeDetector-2-3-2,25.68,30.21,False
2026-04-22T19:12:46.683388,iot_access_sw_c2_3_3,LightBulb-2-3-3,49.21,154.05,True
2026-04-22T19:12:51.915784,internet_gw,Internet-Gateway,983.28,927.45,False
2026-04-22T19:12:51.957757,router_01,Edge-Router-01,516.4,504.58,False
2026-04-22T19:12:51.993847,core_sw_1,Core-Switch-1,536.5,644.51,False
2026-04-22T19:12:52.031052,core_sw_2,Core-Switch-2,1191.61,1128.59,False
2026-04-22T19:12:52.072033,access_sw_c1_1,Access-Switch-C1-1,112.39,95.21,False
2026-04-22T19:12:52.115394,access_sw_c1_2,Access-Switch-C1-2,181.69,165.81,False
2026-04-22T19:12:52.156676,access_sw_c1_3,Access-Switch-C1-3,225.19,177.11,False
2026-04-22T19:12:52.199771,access_sw_c2_1,Access-Switch-C2-1,266.21,244.58,False
2026-04-22T19:12:52.240902,access_sw_c2_2,Access-Switch-C2-2,124.2,112.24,False
2026-04-22T19:12:52.286320,access_sw_c2_3,Access-Switch-C2-3,261.7,280.19,False
2026-04-22T19:12:52.330396,iot_access_sw_c1_1_1,Camera-1-1-1,149.5,773.38,True
2026-04-22T19:12:52.368778,iot_access_sw_c1_1_2,WaterLeak-1-1-2,39.21,47.84,False
2026-04-22T19:12:52.411868,iot_access_sw_c1_1_3,Thermostat-1-1-3,11.82,14.0,False
2026-04-22T19:12:52.457200,iot_access_sw_c1_1_4,Camera-1-1-4,87.13,69.25,False
2026-04-22T19:12:52.500449,iot_access_sw_c1_2_1,SmartPlug-1-2-1,30.59,35.44,False
2026-04-22T19:12:52.531460,iot_access_sw_c1_2_2,SmokeDetector-1-2-2,30.51,34.45,False
2026-04-22T19:12:52.569359,iot_access_sw_c1_3_1,LightBulb-1-3-1,45.69,51.24,False
2026-04-22T19:12:52.605651,iot_access_sw_c1_3_2,SmartPlug-1-3-2,37.73,41.01,False
2026-04-22T19:12:52.641654,iot_access_sw_c1_3_3,CO2Sensor-1-3-3,51.24,61.88,False
2026-04-22T19:12:52.686070,iot_access_sw_c1_3_4,Camera-1-3-4,126.34,83.14,False
2026-04-22T19:12:52.731146,iot_access_sw_c2_1_1,DoorLock-2-1-1,26.26,32.3,False
2026-04-22T19:12:52.777453,iot_access_sw_c2_1_2,CO2Sensor-2-1-2,45.3,56.22,False
2026-04-22T19:12:52.832860,iot_access_sw_c2_2_1,SmartPlug-2-2-1,57.48,230.98,True
2026-04-22T19:12:52.877557,iot_access_sw_c2_2_2,SmokeDetector-2-2-2,48.23,166.6,True
2026-04-22T19:12:52.932424,iot_access_sw_c2_3_1,DoorLock-2-3-1,13.28,16.06,False
2026-04-22T19:12:52.988554,iot_access_sw_c2_3_2,SmokeDetector-2-3-2,25.68,33.05,False
2026-04-22T19:12:53.036742,iot_access_sw_c2_3_3,LightBulb-2-3-3,49.21,50.86,False
2026-04-22T19:12:58.654176,internet_gw,Internet-Gateway,983.28,1100.47,False
2026-04-22T19:12:58.695159,router_01,Edge-Router-01,516.4,584.65,False
2026-04-22T19:12:58.726076,core_sw_1,Core-Switch-1,536.5,368.9,False
2026-04-22T19:12:58.766966,core_sw_2,Core-Switch-2,1191.61,1083.55,False
2026-04-22T19:12:58.802872,access_sw_c1_1,Access-Switch-C1-1,112.39,102.79,False
2026-04-22T19:12:58.837778,access_sw_c1_2,Access-Switch-C1-2,181.69,184.86,False
2026-04-22T19:12:58.870689,access_sw_c1_3,Access-Switch-C1-3,225.19,165.11,False
2026-04-22T19:12:58.908588,access_sw_c2_1,Access-Switch-C2-1,266.21,193.21,False
2026-04-22T19:12:58.953470,access_sw_c2_2,Access-Switch-C2-2,124.2,157.31,False
2026-04-22T19:12:59.004333,access_sw_c2_3,Access-Switch-C2-3,261.7,263.36,False
2026-04-22T19:12:59.041234,iot_access_sw_c1_1_1,Camera-1-1-1,149.5,142.11,False
2026-04-22T19:12:59.077139,iot_access_sw_c1_1_2,WaterLeak-1-1-2,39.21,52.25,False
2026-04-22T19:12:59.126007,iot_access_sw_c1_1_3,Thermostat-1-1-3,11.82,14.96,False
2026-04-22T19:12:59.158919,iot_access_sw_c1_1_4,Camera-1-1-4,87.13,101.38,False
2026-04-22T19:12:59.195821,iot_access_sw_c1_2_1,SmartPlug-1-2-1,30.59,26.89,False
2026-04-22T19:12:59.234718,iot_access_sw_c1_2_2,SmokeDetector-1-2-2,30.51,37.53,False
2026-04-22T19:12:59.275866,iot_access_sw_c1_3_1,LightBulb-1-3-1,45.69,46.14,False
2026-04-22T19:12:59.314999,iot_access_sw_c1_3_2,SmartPlug-1-3-2,37.73,33.47,False
2026-04-22T19:12:59.351095,iot_access_sw_c1_3_3,CO2Sensor-1-3-3,51.24,87.13,True
2026-04-22T19:12:59.384678,iot_access_sw_c1_3_4,Camera-1-3-4,126.34,156.39,False
2026-04-22T19:12:59.423751,iot_access_sw_c2_1_1,DoorLock-2-1-1,26.26,27.09,False
2026-04-22T19:12:59.461954,iot_access_sw_c2_1_2,CO2Sensor-2-1-2,45.3,49.53,False
2026-04-22T19:12:59.509615,iot_access_sw_c2_2_1,SmartPlug-2-2-1,57.48,52.63,False
2026-04-22T19:12:59.572842,iot_access_sw_c2_2_2,SmokeDetector-2-2-2,48.23,14.28,True
2026-04-22T19:12:59.619543,iot_access_sw_c2_3_1,DoorLock-2-3-1,13.28,13.54,False
2026-04-22T19:12:59.668747,iot_access_sw_c2_3_2,SmokeDetector-2-3-2,25.68,19.23,False
2026-04-22T19:12:59.722425,iot_access_sw_c2_3_3,LightBulb-2-3-3,49.21,49.75,False
2026-04-22T19:13:05.051373,internet_gw,Internet-Gateway,983.28,1130.91,False
2026-04-22T19:13:05.097395,router_01,Edge-Router-01,516.4,561.69,False
2026-04-22T19:13:05.141278,core_sw_1,Core-Switch-1,536.5,146.88,True
2026-04-22T19:13:05.187395,core_sw_2,Core-Switch-2,1191.61,1468.24,False
2026-04-22T19:13:05.223497,access_sw_c1_1,Access-Switch-C1-1,112.39,81.18,False
2026-04-22T19:13:05.263752,access_sw_c1_2,Access-Switch-C1-2,181.69,1013.63,True
2026-04-22T19:13:05.305039,access_sw_c1_3,Access-Switch-C1-3,225.19,268.68,False
2026-04-22T19:13:05.351218,access_sw_c2_1,Access-Switch-C2-1,266.21,38.16,True
2026-04-22T19:13:05.389519,access_sw_c2_2,Access-Switch-C2-2,124.2,127.29,False
2026-04-22T19:13:05.432886,access_sw_c2_3,Access-Switch-C2-3,261.7,264.2,False
2026-04-22T19:13:05.476305,iot_access_sw_c1_1_1,Camera-1-1-1,149.5,708.39,True
2026-04-22T19:13:05.515660,iot_access_sw_c1_1_2,WaterLeak-1-1-2,39.21,40.29,False
2026-04-22T19:13:05.560820,iot_access_sw_c1_1_3,Thermostat-1-1-3,11.82,13.3,False
2026-04-22T19:13:05.612264,iot_access_sw_c1_1_4,Camera-1-1-4,87.13,80.59,False
2026-04-22T19:13:05.658587,iot_access_sw_c1_2_1,SmartPlug-1-2-1,30.59,26.92,False
2026-04-22T19:13:05.698896,iot_access_sw_c1_2_2,SmokeDetector-1-2-2,30.51,32.96,False
2026-04-22T19:13:05.740204,iot_access_sw_c1_3_1,LightBulb-1-3-1,45.69,44.84,False
2026-04-22T19:13:05.776289,iot_access_sw_c1_3_2,SmartPlug-1-3-2,37.73,99.62,True
2026-04-22T19:13:05.822618,iot_access_sw_c1_3_3,CO2Sensor-1-3-3,51.24,47.48,False
2026-04-22T19:13:05.866826,iot_access_sw_c1_3_4,Camera-1-3-4,126.34,150.18,False
2026-04-22T19:13:05.904127,iot_access_sw_c2_1_1,DoorLock-2-1-1,26.26,37.62,True
2026-04-22T19:13:05.950465,iot_access_sw_c2_1_2,CO2Sensor-2-1-2,45.3,50.34,False
2026-04-22T19:13:05.980383,iot_access_sw_c2_2_1,SmartPlug-2-2-1,57.48,148.82,True
2026-04-22T19:13:06.024731,iot_access_sw_c2_2_2,SmokeDetector-2-2-2,48.23,37.72,False
2026-04-22T19:13:06.071134,iot_access_sw_c2_3_1,DoorLock-2-3-1,13.28,14.99,False
2026-04-22T19:13:06.120126,iot_access_sw_c2_3_2,SmokeDetector-2-3-2,25.68,32.99,False
2026-04-22T19:13:06.160329,iot_access_sw_c2_3_3,LightBulb-2-3-3,49.21,53.78,False
2026-04-22T19:13:11.534363,internet_gw,Internet-Gateway,983.28,671.73,False
2026-04-22T19:13:11.572853,router_01,Edge-Router-01,516.4,594.26,False
2026-04-22T19:13:11.615321,core_sw_1,Core-Switch-1,536.5,591.35,False
2026-04-22T19:13:11.659622,core_sw_2,Core-Switch-2,1191.61,1321.05,False
2026-04-22T19:13:11.697521,access_sw_c1_1,Access-Switch-C1-1,112.39,136.19,False
2026-04-22T19:13:11.750555,access_sw_c1_2,Access-Switch-C1-2,181.69,172.17,False
2026-04-22T19:13:11.801989,access_sw_c1_3,Access-Switch-C1-3,225.19,228.69,False
2026-04-22T19:13:11.859505,access_sw_c2_1,Access-Switch-C2-1,266.21,16.08,True
2026-04-22T19:13:11.901393,access_sw_c2_2,Access-Switch-C2-2,124.2,125.42,False
2026-04-22T19:13:11.941286,access_sw_c2_3,Access-Switch-C2-3,261.7,211.19,False
2026-04-22T19:13:11.977190,iot_access_sw_c1_1_1,Camera-1-1-1,149.5,125.9,False
2026-04-22T19:13:12.010103,iot_access_sw_c1_1_2,WaterLeak-1-1-2,39.21,40.84,False
2026-04-22T19:13:12.049000,iot_access_sw_c1_1_3,Thermostat-1-1-3,11.82,12.46,False
2026-04-22T19:13:12.086897,iot_access_sw_c1_1_4,Camera-1-1-4,87.13,80.46,False
2026-04-22T19:13:12.127182,iot_access_sw_c1_2_1,SmartPlug-1-2-1,30.59,33.49,False
2026-04-22T19:13:12.185551,iot_access_sw_c1_2_2,SmokeDetector-1-2-2,30.51,25.56,False
2026-04-22T19:13:12.237622,iot_access_sw_c1_3_1,LightBulb-1-3-1,45.69,55.14,False
2026-04-22T19:13:12.281804,iot_access_sw_c1_3_2,SmartPlug-1-3-2,37.73,23.44,False
2026-04-22T19:13:12.338064,iot_access_sw_c1_3_3,CO2Sensor-1-3-3,51.24,43.11,False
2026-04-22T19:13:12.379180,iot_access_sw_c1_3_4,Camera-1-3-4,126.34,92.15,False
2026-04-22T19:13:12.425156,iot_access_sw_c2_1_1,DoorLock-2-1-1,26.26,30.61,False
2026-04-22T19:13:12.472105,iot_access_sw_c2_1_2,CO2Sensor-2-1-2,45.3,44.49,False
2026-04-22T19:13:12.511999,iot_access_sw_c2_2_1,SmartPlug-2-2-1,57.48,49.94,False
2026-04-22T19:13:12.550894,iot_access_sw_c2_2_2,SmokeDetector-2-2-2,48.23,59.77,False
2026-04-22T19:13:12.594778,iot_access_sw_c2_3_1,DoorLock-2-3-1,13.28,11.44,False
2026-04-22T19:13:12.633982,iot_access_sw_c2_3_2,SmokeDetector-2-3-2,25.68,18.88,False
2026-04-22T19:13:12.686871,iot_access_sw_c2_3_3,LightBulb-2-3-3,49.21,35.69,False
2026-04-22T19:13:17.854003,internet_gw,Internet-Gateway,983.28,3538.62,True
2026-04-22T19:13:17.905265,router_01,Edge-Router-01,516.4,498.97,False
2026-04-22T19:13:17.960216,core_sw_1,Core-Switch-1,536.5,573.38,False
2026-04-22T19:13:18.005096,core_sw_2,Core-Switch-2,1191.61,1013.35,False
2026-04-22T19:13:18.045317,access_sw_c1_1,Access-Switch-C1-1,112.39,90.5,False
2026-04-22T19:13:18.084573,access_sw_c1_2,Access-Switch-C1-2,181.69,184.27,False
2026-04-22T19:13:18.126990,access_sw_c1_3,Access-Switch-C1-3,225.19,184.92,False
2026-04-22T19:13:18.167252,access_sw_c2_1,Access-Switch-C2-1,266.21,1225.1,True
2026-04-22T19:13:18.211563,access_sw_c2_2,Access-Switch-C2-2,124.2,167.36,False
2026-04-22T19:13:18.258443,access_sw_c2_3,Access-Switch-C2-3,261.7,286.13,True
2026-04-22T19:13:18.299884,iot_access_sw_c1_1_1,Camera-1-1-1,149.5,108.7,False
2026-04-22T19:13:18.340932,iot_access_sw_c1_1_2,WaterLeak-1-1-2,39.21,34.93,False
2026-04-22T19:13:18.385397,iot_access_sw_c1_1_3,Thermostat-1-1-3,11.82,9.85,False
2026-04-22T19:13:18.432601,iot_access_sw_c1_1_4,Camera-1-1-4,87.13,16.55,True
2026-04-22T19:13:18.474700,iot_access_sw_c1_2_1,SmartPlug-1-2-1,30.59,36.49,False
2026-04-22T19:13:18.512894,iot_access_sw_c1_2_2,SmokeDetector-1-2-2,30.51,26.22,False
2026-04-22T19:13:18.558122,iot_access_sw_c1_3_1,LightBulb-1-3-1,45.69,54.48,False
2026-04-22T19:13:18.598407,iot_access_sw_c1_3_2,SmartPlug-1-3-2,37.73,46.99,False
2026-04-22T19:13:18.637800,iot_access_sw_c1_3_3,CO2Sensor-1-3-3,51.24,57.58,False
2026-04-22T19:13:18.684982,iot_access_sw_c1_3_4,Camera-1-3-4,126.34,113.74,False
2026-04-22T19:13:18.732296,iot_access_sw_c2_1_1,DoorLock-2-1-1,26.26,29.11,False
2026-04-22T19:13:18.774307,iot_access_sw_c2_1_2,CO2Sensor-2-1-2,45.3,41.41,False
2026-04-22T19:13:18.815606,iot_access_sw_c2_2_1,SmartPlug-2-2-1,57.48,41.7,False
2026-04-22T19:13:18.857930,iot_access_sw_c2_2_2,SmokeDetector-2-2-2,48.23,32.5,False
2026-04-22T19:13:18.902984,iot_access_sw_c2_3_1,DoorLock-2-3-1,13.28,13.76,False
2026-04-22T19:13:18.949361,iot_access_sw_c2_3_2,SmokeDetector-2-3-2,25.68,16.07,False
2026-04-22T19:13:18.996716,iot_access_sw_c2_3_3,LightBulb-2-3-3,49.21,45.93,False
2026-04-22T19:13:24.137359,internet_gw,Internet-Gateway,983.28,1195.6,False
2026-04-22T19:13:24.181538,router_01,Edge-Router-01,516.4,624.38,False
2026-04-22T19:13:24.220856,core_sw_1,Core-Switch-1,536.5,424.32,False
2026-04-22T19:13:24.264923,core_sw_2,Core-Switch-2,1191.61,1545.09,False
2026-04-22T19:13:24.299188,access_sw_c1_1,Access-Switch-C1-1,112.39,94.59,False
2026-04-22T19:13:24.345688,access_sw_c1_2,Access-Switch-C1-2,181.69,190.38,False
2026-04-22T19:13:24.388879,access_sw_c1_3,Access-Switch-C1-3,225.19,220.15,False
2026-04-22T19:13:24.430234,access_sw_c2_1,Access-Switch-C2-1,266.21,169.85,False
2026-04-22T19:13:24.474551,access_sw_c2_2,Access-Switch-C2-2,124.2,124.73,False
2026-04-22T19:13:24.512774,access_sw_c2_3,Access-Switch-C2-3,261.7,299.14,False
2026-04-22T19:13:24.545963,iot_access_sw_c1_1_1,Camera-1-1-1,149.5,164.14,False
2026-04-22T19:13:24.587082,iot_access_sw_c1_1_2,WaterLeak-1-1-2,39.21,34.19,False
2026-04-22T19:13:24.629250,iot_access_sw_c1_1_3,Thermostat-1-1-3,11.82,11.76,False
2026-04-22T19:13:24.669440,iot_access_sw_c1_1_4,Camera-1-1-4,87.13,111.36,False
2026-04-22T19:13:24.715327,iot_access_sw_c1_2_1,SmartPlug-1-2-1,30.59,8.65,True
2026-04-22T19:13:24.761572,iot_access_sw_c1_2_2,SmokeDetector-1-2-2,30.51,22.77,False
2026-04-22T19:13:24.805651,iot_access_sw_c1_3_1,LightBulb-1-3-1,45.69,39.33,False
2026-04-22T19:13:24.850957,iot_access_sw_c1_3_2,SmartPlug-1-3-2,37.73,26.81,False
2026-04-22T19:13:24.884806,iot_access_sw_c1_3_3,CO2Sensor-1-3-3,51.24,36.73,False
2026-04-22T19:13:24.928022,iot_access_sw_c1_3_4,Camera-1-3-4,126.34,101.6,False
